GEOID,NAME,intersects_study_bbox,area_km2,n_stops_in_bbox,n_stops_mts,n_stops_nctd,n_route_directions,n_route_directions_with_headway,min_route_headway_min,mean_route_headway_min,median_route_headway_min,dist_nearest_stop_m,poverty_rate,disadvantage_z,rel_moe_pop,B01003_001E
06073020706,207.06,True,16.685802553821762,8,0,8,4,3,20.0,79.0,107.0,382.80136251241873,0.0637633525061626,-0.6754050174062923,0.1199671322925226,6085
06073020707,207.07,True,1.1793952230943863,4,0,4,2,2,20.0,20.0,20.0,390.1762493122544,0.1927525057825751,0.6178580766360569,0.1395528141865844,5188
06073020708,207.08,True,4.535659101780422,8,0,8,2,2,20.0,20.0,20.0,693.6754555440683,0.0556591211717709,-0.5439930050172767,0.1249001331557922,3755
06073020710,207.10,True,25.60154153518739,8,0,8,1,1,110.0,110.0,110.0,2394.919161284979,0.1707317073170731,0.0285199576068243,0.1168462847419171,1763
06073020711,207.11,True,101.52102750768002,12,0,12,2,2,107.0,113.5,113.5,4203.584242090813,0.0769442912300055,-0.4336397282953312,0.190292333149476,3626
06073020712,207.12,True,6.071786614151204,6,0,6,4,2,30.0,30.0,30.0,1011.8766960776835,0.0665549437395259,-0.3533847134003454,0.1290399808474982,4177
06073020801,208.01,True,135.40289590679626,4,0,4,1,1,110.0,110.0,110.0,4439.0472143505895,0.0678965386078356,-0.6141164111333063,0.0924305819703309,5258
06073020805,208.05,True,7.230643851000286,5,4,1,5,1,110.0,110.0,110.0,913.8612126535145,0.0750446694460988,-0.1549386970102718,0.1578320428826682,3358
06073020806,208.06,True,6.9445674554196515,17,8,9,6,2,107.0,108.5,108.5,130.49587303965052,0.1066359119943222,0.4642239953428052,0.1082327892122072,5636
06073020807,208.07,True,95.8470395351209,3,0,3,1,1,107.0,107.0,107.0,5021.694979787146,0.0955473098330241,-0.2688099521128949,0.1459492888064316,3234
06073020810,208.10,True,39.0123655071088,0,0,0,0,0,,,,5608.249257673169,0.0170974155069582,-0.6801822568533825,0.1075546719681908,5030
06073020811,208.11,True,47.998863845851716,0,0,0,0,0,,,,8496.631882907797,0.0173576002696326,-0.5861955438654736,0.142736771149309,5934
06073020812,208.12,True,6.455156336636345,9,6,3,5,1,107.0,107.0,107.0,975.6796727107619,0.0378890392422192,0.082665208879662,0.3671628326567433,2217
06073020813,208.13,True,13.173698361304778,4,4,0,2,0,,,,2111.5060001534334,0.0415779996726141,-0.3954539936014458,0.2923555410050745,6109
06073020902,209.02,False,430.77491817982144,0,0,0,0,0,,,,20282.377162123674,0.0333041191936897,-0.3880325372229669,0.2116564417177914,2282
06073020903,209.03,True,1294.1211288261827,0,0,0,0,0,,,,23129.3442503876,0.1686236138290932,0.6568956133634986,0.1526418786692759,3066
06073020904,209.04,False,149.71887870084828,0,0,0,0,0,,,,19917.945773923548,0.0604996096799375,-0.0858236854031717,0.2084309133489461,2562
06073021001,210.01,False,1635.6787808445033,0,0,0,0,0,,,,51203.079920284275,0.0603632478632478,0.4022853718046348,0.2099358974358974,1872
06073021002,210.02,False,1123.5408773983777,0,0,0,0,0,,,,58566.39656764485,0.0357792601576713,-0.2037679866345404,0.3462704669496664,1649
06073021101,211.01,False,607.8684145075439,0,0,0,0,0,,,,26651.234640419185,0.1859415305245056,0.7004216850391956,0.1981943250214961,4652
06073021102,211.02,False,563.3606379287228,0,0,0,0,0,,,,46614.76409952228,0.3233310856372218,1.5101201267946702,0.1935266351989211,2966
06073021202,212.02,False,180.06028907806672,0,0,0,0,0,,,,15640.4168509384,0.0630657815328907,0.2783895172139871,0.144236572118286,3314
06073021204,212.04,True,47.00709861066057,0,0,0,0,0,,,,5810.344789417779,0.0851708466588116,-0.3724339174938076,0.1203501094091903,5941
06073021205,212.05,True,9.932986830945138,1,1,0,1,1,60.0,60.0,60.0,3458.8513275824007,0.1459263392857142,0.3946626193551303,0.1231863839285714,7168
06073021206,212.06,True,42.849261662443006,0,0,0,0,0,,,,5488.811482928663,0.0440738534842167,-0.4876762488189958,0.197736748064324,3358
06073021302,213.02,True,382.2027419321747,1,1,0,1,1,25.0,25.0,25.0,4286.1753292569165,0.0631031922791388,-0.4015054395089993,0.1582776540460282,6735
06073021304,213.04,True,80.47157528830935,5,5,0,2,2,25.0,41.75,41.75,2188.4090537957986,0.0251944012441679,-0.7883557152318397,0.2643856920684292,3215
06073021305,213.05,True,39.12004573365373,6,6,0,4,4,25.0,34.625,27.5,3430.2732527460457,0.0134654471544715,-0.5145283488024215,0.1371951219512195,3936
06073021306,213.06,True,37.8802247198659,4,4,0,2,2,32.0,45.25,45.25,3259.3358219006773,0.0923259025448806,-0.488325236885117,0.1315841388834089,5069
06073021401,214.01,True,2.6902557946136434,17,17,0,4,4,28.0,29.5,30.0,335.3591518000398,0.0942951438000943,0.0193018302756929,0.1032531824611032,4242
06073021402,214.02,True,0.7900433705436168,14,14,0,6,6,28.0,39.666666666666664,30.0,148.55466683373217,0.1410340314136125,0.3665031465599463,0.3534031413612565,3056
06073021501,215.01,True,1.845086285334729,0,0,0,0,0,,,,3525.8561339452745,0.0089928057553956,-1.5277213243096492,0.2289311408016444,3892
06073021502,215.02,True,10.700457015094946,0,0,0,0,0,,,,4728.370479344557,0.0727715107277151,-0.5325086553349447,0.1007520460075204,9042
06073021600,216,True,15.278940397678696,11,11,0,4,4,16.0,38.5,39.0,1649.4862940239066,0.0903490759753593,-0.0425764046052134,0.1475017111567419,2922
06073021800,218,True,1.4336765196766137,6,6,0,4,4,16.0,38.5,39.0,444.6373073559283,0.0256668344237544,-1.136262055845597,0.1132360342224459,1987
06073021900,219,True,9.502008291751965,35,35,0,21,21,7.0,21.071428571428573,13.0,790.9620930500248,0.1965037228876659,1.1300792654498106,0.1437358368404014,3089
06073022000,220,True,0.7303889190091444,8,8,0,6,6,7.0,23.333333333333332,17.0,312.89938519131914,0.0679366536607757,0.5591400495034883,0.175579527197613,4357
06073022101,221.01,True,12.522897490244901,52,0,52,7,5,29.0,39.4,40.0,545.346002274161,0.0285212812637121,-0.7972899879189118,0.1215445370776656,2279
06073022102,221.02,True,6.137856211175351,19,0,19,4,3,30.0,49.333333333333336,58.0,525.363501682821,0.073067467904944,-0.4270187345033209,0.1369844304834744,7322
06073990100,9901,True,659.5211636469949,0,0,0,0,0,,,,6473.233442408942,,0.0,,0
